ID,sample_idx,ax,ay,az,gx,gy,gz
321,6,2764,-2144,-16744,87,-22,-2621
321,7,-1224,-1716,-17208,-143,-149,-2430
321,8,-1732,-2212,-16948,-81,10,-1528
321,9,-2472,764,-16996,52,-292,-1902
322,0,-504,2028,-17028,37,33,-218
322,1,640,1452,-16924,65,-6,-260
322,2,2268,2896,-16844,26,-5,654
322,3,-1212,1188,-16788,116,39,37
322,4,-1252,-40,-17496,25,102,120
322,5,928,-596,-16528,17,22,1465
322,6,-288,-1980,-16700,117,-37,1598
322,7,-620,-2168,-16976,76,-50,353
322,8,28,900,-16916,90,-83,748
322,9,308,1212,-17116,18,-157,3333
323,0,-880,-200,-16272,163,-88,5279
323,1,-1292,-1360,-16856,-41,80,2764
323,2,-328,-1512,-16948,-5,122,1010
323,3,-60,-1016,-16964,129,-198,284
323,4,480,-1284,-17268,161,-15,7
323,5,-180,-1208,-16820,94,-54,37
323,6,-736,-520,-16352,275,-16,50
323,7,1532,-564,-17072,212,-207,842
323,8,1540,-316,-16784,-28,-110,-218
323,9,1932,724,-16992,336,-472,-2480
324,0,3564,-376,-16868,82,-43,2911
324,1,836,-144,-16132,-105,-139,100
324,2,-388,-1128,-17364,-88,-107,689
324,3,-2364,-968,-16296,126,45,-47
324,4,-3012,-644,-16956,-57,147,-980
324,5,-1368,-2152,-17368,-135,114,-368
324,6,-188,100,-17432,102,43,-218
324,7,-1000,148,-16996,8,-309,-892
324,8,-288,-104,-17060,130,272,-95
324,9,-444,1236,-16900,161,18,-185
325,0,32,584,-17056,157,-52,-549
325,1,-136,568,-17148,-29,161,-1329
325,2,1436,284,-17076,-69,-140,59
325,3,2124,744,-16988,14,-62,-289
325,4,152,-396,-17036,128,-120,-64
325,5,132,-216,-17024,114,-76,-69
325,6,140,-260,-17056,5,5,-83
325,7,48,-284,-16964,92,-116,-27
325,8,1032,16,-17068,123,-156,426
325,9,2052,460,-16940,95,-46,664
326,0,-20,-108,-16700,107,-294,-795
326,1,-1264,-512,-16836,62,92,-905
326,2,-1760,-840,-16992,116,-73,1084
326,3,184,1908,-17072,149,-70,364
326,4,8,2964,-17020,158,-148,1735
326,5,-1028,2368,-16712,224,90,2922
326,6,-548,-1264,-16884,-1,7,1633
326,7,-188,-3592,-17040,299,-102,-40
326,8,12,-3520,-17012,72,6,-1746
326,9,-1852,-268,-16940,139,-150,-448
327,0,-876,372,-16908,231,-230,-2112
327,1,-1516,76,-17024,130,-178,-1420
327,2,-576,-392,-16436,-47,-120,118
327,3,1056,-12,-17468,12,-165,-1340
327,4,1152,-952,-16876,403,48,1222
327,5,3112,296,-17064,21,-13,396
327,6,108,-176,-16896,222,-78,211
327,7,2384,-592,-16968,-15,-39,605
327,8,9024,-3192,-17332,82,510,3856
327,9,3216,-1920,-17396,325,-121,1370
328,0,3196,-2152,-17632,340,-294,4267
328,1,-5452,1936,-16860,128,-293,617
328,2,-2136,-1352,-16964,184,-80,733
328,3,-144,-436,-16984,42,-41,386
328,4,1132,-2552,-17056,204,-152,120
328,5,-64,-2204,-17024,77,-106,383
328,6,-392,-1100,-16628,293,-8,-1124
328,7,232,340,-16628,267,104,-1702
328,8,156,1272,-16780,92,-160,-387
328,9,416,2876,-16984,-5,52,-1229
329,0,64,-156,-17020,445,-351,-291
329,1,-588,-856,-17304,279,-160,-2921
329,2,-680,-944,-17176,221,-72,18
329,3,-196,-100,-17032,141,14,-20
329,4,-2144,148,-16784,80,-33,203
329,5,176,8,-17356,-43,-86,796
329,6,-716,588,-16616,35,-408,1688
329,7,2340,-272,-16588,75,-137,1581
329,8,-68,-232,-17192,123,-170,-157
329,9,112,-224,-16952,119,-57,-103
330,0,-3020,3548,-16748,-25,-142,-64
330,1,152,832,-16632,10,-54,937
330,2,396,-808,-17352,59,147,1135
330,3,464,28,-16764,-172,-200,2087
330,4,168,-3084,-16848,59,-50,873
330,5,-1172,-2400,-17000,-212,220,4931
330,6,-36,-1104,-16960,62,-86,360
330,7,56,544,-16864,137,99,-704
330,8,528,168,-16772,85,-130,-161
330,9,92,88,-16652,53,-22,-41
331,0,908,280,-16884,-16,-12,38
331,1,3412,-36,-16872,61,-36,400
331,2,2872,-800,-17016,-3,-190,-2622
331,3,1408,0,-17068,-127,-109,-4432
331,4,664,-256,-16884,287,-415,-1298
331,5,-128,-600,-16748,110,-100,-2822
331,6,-3432,-244,-17012,38,-48,-1754
331,7,172,108,-17032,101,-33,-177
331,8,472,1840,-16796,26,-39,3626
331,9,-60,924,-16528,90,-161,8
332,0,-712,-220,-16960,18,49,-385
332,1,-432,-1256,-17284,223,-94,492
332,2,420,-488,-16980,-62,94,718
332,3,20,-1124,-16692,126,-116,218
332,4,-628,-2540,-17032,6,68,-541
332,5,-2312,-648,-17160,2,-125,698
332,6,1568,-484,-16944,7,-48,-209
332,7,-1332,180,-16992,15,-176,-664
332,8,-700,292,-17252,172,-3,-315
332,9,-336,-744,-17152,-8,47,1161
333,0,-384,-728,-16668,-185,-43,1066
333,1,1092,-512,-16452,263,-178,1353
333,2,4168,-1016,-16940,101,-9,1199
333,3,-64,-248,-16980,168,-156,-31
333,4,3740,-800,-16772,118,-234,1007
333,5,2488,-712,-16892,182,-51,-1843
333,6,1024,-456,-17252,-53,-198,-2021
333,7,-560,-444,-17164,295,-6,-2201
333,8,-2228,-20,-17028,120,63,-1687
333,9,-1956,-316,-16888,101,-15,-837
334,0,116,-284,-16932,-27,21,0
334,1,136,-256,-16980,149,-119,-53
334,2,-56,-1112,-16932,-27,50,267
334,3,184,156,-17128,56,-48,357
334,4,624,-2212,-16968,63,-104,-865
334,5,-460,-1660,-16576,-112,-53,-1158
334,6,-440,-788,-17384,61,11,-707
334,7,-360,-732,-16756,-112,-36,-1192
334,8,124,-136,-16996,113,131,-749
334,9,536,240,-16852,215,-96,-496
335,0,800,1688,-17164,56,-157,-1488
335,1,-68,2964,-17268,72,-86,166
335,2,-248,-956,-17040,84,-70,18
335,3,20,-344,-17052,129,-58,-17
335,4,1236,1064,-17020,17,-16,555
335,5,660,2476,-16856,130,-102,1632
335,6,-644,452,-17688,91,-41,821
335,7,-448,284,-16808,80,309,1650
335,8,-1124,-712,-17284,-60,-68,1563
335,9,-424,-1036,-16776,45,12,1409
336,0,-352,-1488,-17260,118,62,1491
336,1,268,-1648,-16932,-32,-7,460
336,2,8,-1184,-17004,29,-83,-25
336,3,-748,-836,-17180,2,-13,776
336,4,-3620,200,-16836,-84,-233,-730
336,5,-1292,-52,-16120,217,-136,1575
336,6,-424,64,-16892,120,-247,1046
336,7,436,-432,-16944,92,156,2143
336,8,4140,-292,-16476,-21,-428,1292
336,9,224,-452,-16952,143,-242,-1782
337,0,120,-1132,-16900,-30,-14,225
337,1,504,-2012,-16976,94,-71,101
337,2,248,-2612,-17344,153,-108,-339
337,3,264,-2164,-16092,-4,-171,-1596
337,4,-36,-732,-17108,46,-31,-2742
337,5,-80,804,-16940,215,-275,-2117
337,6,40,1500,-16768,210,-163,-1017
337,7,332,2084,-17052,7,-128,-1080
337,8,252,-104,-16916,428,-332,-124
337,9,-144,800,-17008,64,-39,-830
338,0,148,368,-17000,-15,-57,224
338,1,428,728,-16880,-72,-45,691
338,2,32,1360,-17200,82,-89,1885
338,3,-252,216,-16900,151,-144,1856
338,4,-384,156,-17152,80,128,1994
338,5,-200,-908,-17132,321,-188,1896
338,6,116,-1556,-17120,74,45,1934
338,7,-104,-2720,-16904,33,-24,121
338,8,176,-176,-16940,-103,40,-67
338,9,-4,-412,-17012,169,-183,-71
339,0,56,-200,-16988,80,-71,-46
339,1,116,-204,-16940,86,-86,296
339,2,3372,-1456,-16948,-81,-56,-919
339,3,2144,336,-17072,176,-83,-354
339,4,1536,124,-16964,221,-180,-508
339,5,2852,-540,-16668,-91,230,-890
339,6,-3976,344,-16928,240,-233,-332
339,7,-2212,-536,-16972,137,-60,-70
339,8,264,-220,-16884,94,-30,-42
339,9,424,-80,-16972,139,-59,-1078
340,0,1716,1184,-16788,164,-90,-176
340,1,1668,1792,-16760,126,-199,-228
340,2,-716,148,-17256,159,-4,1192
340,3,-804,-1400,-16992,113,-93,1522
340,4,-980,112,-16876,-23,-15,958
340,5,-476,-1088,-17024,-28,-74,859
340,6,160,-736,-16820,-57,-33,331
340,7,344,-108,-16912,23,20,783
340,8,-1792,464,-16700,104,-152,-63
340,9,-896,-620,-16600,-119,97,480
341,0,2576,580,-17076,82,-204,-1097
341,1,236,-720,-17008,313,-307,-185
341,2,-504,-692,-16836,-36,-41,890
341,3,64,-1236,-17004,59,-32,1265
341,4,312,-2360,-16576,88,10,-1541
341,5,-1560,-1324,-17760,14,-37,43
341,6,-648,-276,-16184,-41,102,-956
341,7,348,2240,-17252,220,-183,-1048
341,8,296,2244,-16820,209,-104,-289
341,9,584,744,-16900,46,-45,-612
342,0,-3612,160,-17608,124,-91,-2209
342,1,-1928,76,-16548,176,-348,1141
342,2,500,-140,-17004,-144,-182,-698
342,3,320,-76,-16828,-45,-17,632
342,4,2200,-748,-17124,-61,55,822
342,5,2216,-240,-16832,47,-36,-296
342,6,80,-272,-16972,132,-118,-8
342,7,1200,-2348,-16616,37,-68,836
342,8,8088,-2444,-17044,9,-41,107
342,9,32,348,-16928,60,44,-1614
343,0,-720,144,-17044,-39,-164,-1717
343,1,2092,-888,-17028,224,-23,-1651
343,2,-592,-160,-17224,14,-162,629
343,3,-624,-400,-16920,45,-93,-167
343,4,-60,-600,-16896,114,111,92
343,5,-1564,-700,-16948,131,-39,-602
343,6,984,16,-17152,198,-223,-2821
343,7,436,1504,-17140,16,-15,-367
343,8,-540,408,-16536,43,-325,45
343,9,-168,-1720,-16772,45,-30,373
344,0,-416,-2352,-16852,56,-24,97
344,1,2576,1096,-17064,-66,18,954
344,2,64,-276,-16968,63,-29,-45
344,3,-2172,-608,-16888,76,-37,-101
344,4,-1960,52,-16876,118,-56,1847
344,5,-956,-56,-16732,73,-98,11
344,6,-736,476,-17016,189,28,1571
344,7,972,-132,-17304,-39,476,3166
344,8,64,-228,-16856,86,14,1389
344,9,700,-392,-17220,163,23,1789
345,0,1096,-132,-16980,-5,-109,1909
345,1,1320,-168,-16820,45,-4,337
345,2,104,-216,-17024,217,-156,-43
345,3,172,460,-17108,118,-72,-142
345,4,52,1216,-16796,36,-134,513
345,5,-452,-912,-16748,100,-160,1570
345,6,-172,-3960,-16896,4,3,133
345,7,124,-48,-16952,14,26,273
345,8,424,-316,-16972,151,-102,113
345,9,4924,-1700,-17084,77,-157,-2888
346,0,1136,328,-16948,234,-64,-979
346,1,1420,768,-17000,-198,305,-1939
346,2,-4532,1012,-17244,92,-351,54
346,3,-1980,660,-17040,176,-90,-318
346,4,-244,-16,-16852,4,107,-794
346,5,508,-24,-17044,43,-69,-31
346,6,240,-32,-16988,97,-76,795
346,7,-1140,-1152,-16740,62,-85,125
346,8,96,-256,-17016,-150,153,31
346,9,160,-256,-16892,114,-93,-49
347,0,-64,-176,-17016,118,-54,-278
347,1,-3604,-336,-17240,104,-162,3926
347,2,-2932,-4,-17108,47,-99,860
347,3,2096,-612,-17288,258,1,1589
347,4,1344,-20,-16964,56,-394,-339
347,5,2236,-1008,-16908,73,-155,313
347,6,3500,-1080,-16800,37,-93,412
347,7,48,-304,-16932,92,-105,-84
347,8,688,1372,-17028,88,-61,-147
347,9,-528,0,-17012,123,-86,1023
348,0,168,-2284,-17192,82,-78,-743
348,1,132,-308,-16904,29,8,-470
348,2,2740,-1872,-17068,-27,101,4862
348,3,1032,132,-16548,-67,223,-4045
348,4,-492,364,-16976,298,-70,-662
348,5,-1796,-72,-17172,-145,-365,-2606
348,6,-2856,-836,-17200,54,-10,-685
348,7,8,-748,-17068,-45,71,445
348,8,-64,-1540,-16576,95,-133,522
348,9,40,-952,-16900,64,-270,204
349,0,304,-1172,-16908,21,-162,260
349,1,-136,860,-17280,135,95,-860
349,2,52,828,-16932,7,-133,-1165
349,3,320,1472,-16904,112,-5,-779
349,4,280,-124,-16924,115,32,-1267
349,5,-2580,-104,-16820,202,-97,-910
349,6,-396,460,-17260,-8,-201,412
349,7,728,-1588,-16680,-278,64,1072
349,8,1336,-960,-16972,54,-159,901
349,9,1644,-880,-16592,101,-197,194
350,0,616,-360,-17092,179,-81,-168
350,1,960,288,-17000,105,-145,-244
350,2,216,240,-16956,115,-138,247
350,3,1388,-648,-16932,199,15,171
350,4,640,116,-16632,-8,-24,-541
350,5,764,176,-17052,-12,-45,-1841
350,6,-636,-68,-16936,-7,-78,-2146
350,7,-836,-1420,-17208,100,2,-791
350,8,-1448,-640,-17172,6,-30,815
350,9,-1008,-992,-16900,52,-123,-732
351,0,-760,-1088,-16864,301,-129,-1137
351,1,-896,-168,-16952,127,29,-499
351,2,240,-596,-16856,137,-135,-73
351,3,1468,-464,-16716,-60,-202,1954
351,4,1756,-336,-17068,85,-79,717
351,5,1448,420,-17096,89,-40,607
351,6,1072,416,-16724,90,-33,-662
351,7,696,328,-16696,94,-292,-1575
351,8,-812,356,-16736,204,7,-1054
351,9,-524,-828,-17096,-60,-119,-235
352,0,924,12,-16684,46,-139,-549
352,1,-320,816,-17072,124,-86,-332
352,2,-1448,100,-17132,186,-36,-1591
352,3,-876,-296,-16968,40,24,376
352,4,396,716,-17496,-96,-88,1954
352,5,-624,-32,-17132,16,-119,1653
352,6,596,-1092,-16860,-17,-135,1048
352,7,464,-748,-17056,68,-133,-626
352,8,52,-1452,-17088,-55,-38,461
352,9,-124,-2188,-16992,0,-69,-159
353,0,80,-288,-16976,-67,32,-50
353,1,208,-332,-16964,88,-95,-76
353,2,820,-1752,-17128,132,-131,-2404
353,3,-1288,1432,-16836,96,-169,978
353,4,-912,-560,-17120,91,-22,1333
353,5,-1360,-388,-16832,-43,99,2465
353,6,-336,-1180,-16688,102,-106,343
353,7,980,-756,-16868,125,11,-3901
353,8,220,-1228,-16500,163,25,-784
353,9,304,-1312,-16916,126,47,-604
354,0,812,-1228,-16764,133,-154,-522
354,1,1024,-584,-16048,127,-185,-621
354,2,1216,-296,-16712,152,-61,-570
354,3,1028,200,-16788,86,-46,-40
354,4,1584,-88,-17064,156,-135,-1426
354,5,916,-224,-17108,149,-107,-1424
354,6,696,-32,-16940,-59,88,-801
354,7,352,816,-17212,-32,-20,-2451
354,8,1164,4,-16936,110,-36,642
354,9,452,-640,-16604,82,-95,-20
355,0,48,-948,-16904,1,9,-118
355,1,-1216,-488,-17112,48,18,8
355,2,284,96,-17024,196,-145,109
355,3,268,-1160,-16944,106,-99,-228
355,4,108,-556,-17176,-62,-18,-732
355,5,136,364,-16968,59,-107,-1373
355,6,-412,340,-17140,51,-103,-1064
355,7,-536,436,-17116,14,-98,-1663
355,8,-988,528,-17016,118,28,-228
355,9,-796,-476,-17188,205,-102,-235
356,0,-352,-564,-17164,42,76,2812
356,1,-448,-192,-17116,-19,41,3447
356,2,2708,156,-16980,217,-114,55
356,3,328,960,-17120,30,-124,-841
356,4,412,864,-17028,-146,-7,1859
356,5,-320,-24,-16828,344,-154,2600
356,6,344,-924,-17292,-156,-271,2296
356,7,1048,-1928,-16948,111,-190,1063
356,8,1408,-2204,-16904,235,4,27
356,9,28,-2424,-17216,118,-180,-1424
357,0,1084,-1140,-17468,28,-76,-1963
357,1,-412,1500,-17064,275,165,-941
357,2,-256,824,-16888,207,-146,630
357,3,-592,1168,-16976,219,-67,-8
357,4,-1224,4,-17268,4,-233,-40
357,5,-1044,252,-17016,59,3,-15
357,6,580,172,-16652,121,-217,987
357,7,388,-1884,-17136,87,-237,653
357,8,432,-1428,-16728,82,-22,160
357,9,-60,-840,-16964,-50,3,-45
358,0,-592,-44,-17052,101,-61,-397
358,1,-516,-512,-16972,145,206,1124
358,2,1748,-340,-16960,-85,-222,577
358,3,-1764,-544,-16784,239,-254,532
358,4,-1864,-200,-17020,108,-53,2138
358,5,1508,264,-16760,27,-167,-234
358,6,804,-88,-16972,48,-154,1423
358,7,656,-712,-17148,26,-83,-214
358,8,464,-340,-17172,13,-65,-434
358,9,64,-608,-17172,159,-133,-66
359,0,420,-552,-17332,12,-93,-1168
359,1,-144,-232,-16512,206,-95,-1410
359,2,716,440,-16992,258,-285,-1588
359,3,712,-572,-16760,201,-85,-637
359,4,36,-132,-16828,63,-219,-923
359,5,-120,120,-17104,101,-113,-969
359,6,-280,1528,-16712,42,-52,-949
359,7,1056,1164,-17120,210,-225,-1454
359,8,-212,560,-17164,99,8,924
359,9,776,-1172,-17552,116,-53,985
360,0,216,-296,-16992,120,-113,-38
360,1,356,4,-16952,142,-123,-1470
360,2,276,240,-16860,90,-114,-1637
360,3,224,984,-16896,34,9,267
360,4,184,24,-16936,151,-67,755
360,5,724,-932,-17088,15,123,182
360,6,1392,-1928,-16892,101,-186,-803
360,7,-116,-1824,-17008,11,75,-1009
360,8,-868,-1588,-17340,97,139,-2085
360,9,-1500,-956,-17216,-7,61,-1072
361,0,-3436,612,-17324,112,-48,-423
361,1,-2156,1664,-17256,-149,111,409
361,2,1420,2836,-16964,172,-321,3416
361,3,3184,1476,-17196,54,20,3654
361,4,3824,-772,-17524,64,-180,-1288
361,5,2944,-1688,-17280,26,-135,-38
361,6,1212,-1476,-16660,153,-48,-2162
361,7,-396,-1780,-17124,-62,276,-3034
361,8,-1540,-1096,-17200,-64,453,-2172
361,9,-732,900,-17020,-62,43,-2615
362,0,-2680,1508,-17052,188,178,696
362,1,-1160,-448,-16956,70,-5,-637
362,2,-580,-1832,-16808,-13,16,1791
362,3,-500,-228,-17884,195,-127,3087
362,4,-1688,260,-17020,278,-326,-9
362,5,16,32,-16704,40,-103,478
362,6,132,-316,-17028,27,-135,1546
362,7,-392,-276,-17124,-252,-74,240
362,8,1460,-788,-16848,83,7,1305
362,9,1536,-432,-17020,-34,-129,-815
363,0,2104,-536,-16956,106,-91,-680
363,1,-60,-2284,-17048,128,-13,884
363,2,-48,-3572,-16572,73,143,-1274
363,3,408,-1852,-16828,-25,9,-788
363,4,-560,-696,-16984,-133,-456,-2400
363,5,-696,988,-16940,83,-234,-1757
363,6,148,880,-17108,-76,77,-770
363,7,-716,908,-16916,169,-79,-235
363,8,360,2504,-17192,-21,-60,-972
363,9,1316,2496,-16924,35,-10,297
364,0,-1096,1324,-17320,56,121,1160
364,1,-256,736,-17316,94,-79,1031
364,2,-336,-392,-17692,163,250,1702
364,3,-740,-2428,-17584,-171,-38,1366
364,4,-88,-2076,-17300,120,-14,1220
364,5,268,-2712,-17216,52,-25,-224
364,6,464,-2376,-16984,-26,-1,781
364,7,3256,-56,-16912,-53,97,-1364
364,8,1784,-804,-17088,229,81,-519
364,9,-1192,1420,-16600,108,10,-450
365,0,-92,392,-16848,-61,61,-1823
365,1,-836,-964,-16656,176,151,-715
365,2,-508,-864,-17200,182,-57,-490
365,3,-1248,-1264,-16716,111,-34,-268
365,4,-44,-436,-16896,-110,42,7
365,5,36,-240,-16928,158,-120,780
365,6,-496,-172,-16940,198,-171,-368
365,7,152,-156,-17020,78,-58,-189
365,8,-2336,-548,-16804,90,50,356
365,9,-2340,224,-16288,-70,18,1620
366,0,-1124,-512,-17032,155,-285,1588
366,1,1308,-984,-17204,-268,-191,3667
366,2,3840,-1940,-17776,159,322,2134
366,3,2300,-936,-16808,160,-214,628
366,4,1008,-1536,-17120,27,-173,1489
366,5,3852,-680,-17240,45,-46,-676
366,6,3936,-472,-17176,85,-221,-2558
366,7,2276,364,-16344,188,-282,-5274
366,8,4,-1064,-17036,105,-386,-4700
366,9,-4540,-192,-17188,-158,47,-1808
367,0,-3668,664,-16996,-63,52,582
367,1,-848,-444,-16416,-19,37,-391
367,2,-276,-464,-17072,38,-63,327
367,3,-524,-1192,-17108,124,45,6974
367,4,-1216,-236,-17076,212,14,16244
367,5,812,-240,-17164,322,73,16636
367,6,152,-476,-17116,109,66,15729
367,7,660,-1196,-17084,113,-63,11649
367,8,840,72,-16940,111,4,13963
367,9,64,176,-16952,79,17,10676
368,0,2888,-4404,-16744,210,-439,-32768
368,1,8,-1468,-17024,-8,75,-24435
368,2,3056,-560,-17152,115,-242,-30837
368,3,3516,132,-17108,174,-158,-32064
368,4,364,1392,-17008,-64,151,-20457
368,5,1232,-4056,-17456,197,115,-13245
368,6,636,264,-17124,161,-133,-7925
368,7,200,32,-17108,312,-192,-7425
368,8,16,256,-16880,506,-95,-1326
368,9,-36,-520,-17084,-47,-128,739
369,0,-2632,-18156,-15868,-29,-62,1496
369,1,-144,-2168,-17080,350,-168,1930
369,2,-700,-1888,-17032,84,42,359
369,3,556,-424,-16712,-30,-15,1879
369,4,-772,-1580,-16888,-216,-112,2933
369,5,952,1600,-17176,158,-535,1286
369,6,1168,1664,-17316,-266,-153,1908
369,7,292,1456,-17100,4,33,10517
369,8,-200,-272,-17112,42,33,19932
369,9,516,-784,-16828,-35,180,27902
370,0,-860,1144,-17212,66,-83,27405
370,1,-2008,2000,-16788,193,34,22805
370,2,-2684,1436,-16812,26,26,21895
370,3,1492,-996,-17072,66,9,10859
370,4,-440,468,-17060,152,66,23192
370,5,-304,648,-16912,130,-43,17784
370,6,-772,-1608,-16956,119,-88,4919
370,7,-156,-364,-17088,188,-84,3383
370,8,-60,-36,-16764,56,-80,3994
370,9,68,-3240,-16620,63,-8,3044
371,0,-604,-1516,-17116,468,103,-593
371,1,1448,-352,-17204,198,-102,-3837
371,2,-280,1456,-16844,149,-64,-3117
371,3,-560,2540,-17064,88,54,-2387
371,4,856,-1040,-16908,209,-252,-29785
371,5,-856,-172,-17064,75,-153,-29677
371,6,-2020,276,-17336,101,-76,-32768
371,7,1188,-1480,-16904,63,-85,-22107
371,8,1676,-320,-16988,42,-202,-25757
371,9,-1940,-208,-16940,274,-266,-20529
372,0,-4,-716,-16956,141,-224,-10540
372,1,-80,-132,-16996,201,-172,-5023
372,2,364,-616,-17232,-45,-207,-7367
372,3,456,676,-16908,292,-258,-5634
372,4,-496,-1008,-17120,279,520,-5725
372,5,-540,-2128,-16968,731,-119,-2633
372,6,540,-792,-16864,200,-9,-958
372,7,-268,-804,-17040,239,441,-137
372,8,-1916,-3484,-16364,116,-278,-1089
372,9,1872,5004,-17104,415,-488,2534
373,0,200,2012,-17080,119,-170,2171
373,1,584,328,-17156,83,-18,4336
373,2,300,-1460,-16936,-31,105,6470
373,3,-200,-300,-16920,32,-135,4769
373,4,692,-876,-17020,-34,-48,7750
373,5,112,188,-17080,35,-17,6792
373,6,-140,-508,-17084,23,-119,8922
373,7,-264,-476,-16996,28,11,7634
373,8,-164,324,-17000,35,-108,4854
373,9,-508,-336,-17080,-27,-98,4568
374,0,-2864,-3360,-17140,82,134,7333
374,1,920,504,-16996,16,18,1415
374,2,-984,-160,-16992,118,-52,1665
374,3,248,-168,-17152,68,-176,2763
374,4,4,-268,-16964,63,-72,-107
374,5,-168,136,-17020,76,-81,5351
374,6,332,-40,-16980,97,-184,2169
374,7,2944,-2328,-16664,-41,-202,6031
374,8,1096,-2820,-16864,221,64,2337
374,9,-576,-624,-17152,-43,-128,1863
375,0,-504,1900,-17148,-58,-30,-98
375,1,-604,2604,-16948,-8,-53,791
375,2,204,324,-17016,47,-45,-824
375,3,488,36,-17004,16,-102,-278
375,4,616,164,-16928,157,-75,-1091
375,5,-348,980,-16816,43,9,629
375,6,-140,-20,-16536,-106,-202,628
375,7,300,124,-16972,90,-281,87
375,8,28,-512,-17088,322,68,-289
375,9,504,-104,-17124,227,-106,-74
376,0,328,-780,-16856,108,-54,457
376,1,316,148,-17108,183,-115,-373
376,2,-152,-676,-16944,73,-109,-1026
376,3,132,-1952,-16504,128,-135,-860
376,4,-68,-228,-17012,52,-99,-45
376,5,120,-372,-16916,68,-48,-82
376,6,12,-348,-16900,16,-5,-99
376,7,60,-256,-16880,74,-60,-62
376,8,144,-240,-16896,88,-14,-58
376,9,164,-180,-16976,109,-36,-33
377,0,260,-504,-17008,100,-74,-132
377,1,56,-324,-17080,82,30,-89
377,2,-8,-80,-16992,128,-5,-266
377,3,-68,-400,-15836,115,-90,-12
377,4,248,-432,-16784,3,463,33
377,5,4,-288,-17056,117,-517,-83
377,6,108,-288,-16976,117,21,-164
377,7,88,-368,-16976,75,-67,-53
377,8,240,-64,-16936,-8,358,-1443
377,9,-208,-1056,-17060,-80,-358,-5618
378,0,316,696,-16880,-2,-250,-6551
378,1,80,-1080,-16896,119,4,-8975
378,2,-1104,984,-16856,39,-114,-18346
378,3,-1940,256,-16756,666,-465,-16108
378,4,1396,-2436,-17156,-311,402,-32768
378,5,92,-740,-16864,92,-160,-171
378,6,36,-292,-16972,159,-41,-17
378,7,-68,-164,-17032,97,-93,261
378,8,56,-224,-16952,83,-90,-141
378,9,108,-268,-17048,-413,262,-764
379,0,-704,60,-17024,600,-131,-3929
379,1,-480,-1420,-17036,107,-26,-1669
379,2,420,-3848,-16772,110,90,942
379,3,280,140,-16628,182,-42,17
379,4,468,1072,-16868,91,5,913
379,5,-60,192,-17020,406,-174,-1286
379,6,248,2416,-16916,49,-240,9060
379,7,716,1552,-16900,395,-65,403
379,8,-580,996,-16972,-24,-8,-280
379,9,324,220,-17308,94,110,357
380,0,368,-584,-16888,293,-124,-1003
380,1,-576,-3672,-16932,104,-56,343
380,2,-724,-60,-17044,-49,30,146
380,3,384,120,-17100,11,9,4955
380,4,-344,-824,-16900,79,9,5880
380,5,172,1636,-16988,168,31,14547
380,6,-176,-248,-16964,69,36,13592
380,7,-680,-1960,-17084,-12,125,13186
380,8,268,-172,-16704,0,-12,29619
380,9,-616,-888,-16944,32,134,12867
381,0,-236,-436,-16892,12,130,11104
381,1,572,216,-16844,78,3,4204
381,2,348,-36,-16804,-1,98,4037
381,3,932,768,-16960,28,-131,-498
381,4,-48,-388,-17240,117,11,-41
381,5,-388,-1084,-16768,-101,147,2506
381,6,760,-240,-16864,369,-145,-1359
381,7,-308,-1464,-16584,158,-117,-1752
381,8,444,252,-16888,125,-115,-3024
381,9,-352,1464,-17212,1226,-571,4294
382,0,-172,1476,-16908,75,175,-5828
382,1,-392,796,-17056,-194,279,-1677
382,2,-620,-1708,-17156,248,459,-1197
382,3,384,-1760,-16964,522,57,512
382,4,-44,-1700,-16784,-4,40,4483
382,5,-212,-2032,-17108,69,-14,4027
382,6,108,-160,-16988,-49,21,-157
382,7,112,-364,-16928,127,-78,10
382,8,192,-320,-16924,128,-99,92
382,9,116,-416,-16908,36,-34,-9
383,0,148,-284,-16932,27,-41,547
383,1,448,148,-16820,95,7,7231
383,2,-124,-488,-16872,244,-114,10436
383,3,68,-328,-16812,201,-15,10852
383,4,200,-504,-16984,194,49,9042
383,5,252,-188,-16992,31,5,12642
383,6,296,-84,-16852,97,43,12981
383,7,8,-480,-16964,167,-69,2020
383,8,268,-708,-16820,213,-57,4024
383,9,-684,-600,-16952,103,18,7763
384,0,464,64,-16876,130,-17,13195
384,1,8,-532,-16900,161,-24,5440
384,2,16,-252,-16896,107,-11,3112
384,3,56,-392,-16928,106,3,70
384,4,80,-176,-16876,222,-124,-5
384,5,-16,-512,-16872,57,75,-215
384,6,52,-364,-17000,140,-100,-48
384,7,32,-260,-16964,123,-79,-55
384,8,96,-404,-17012,161,-136,-43
384,9,48,-172,-17060,298,-282,279
385,0,-8,-28,-16992,172,-66,4233
385,1,-224,-76,-16916,176,6,438
385,2,-308,-608,-17160,227,-121,-104
385,3,-416,-644,-16976,0,178,1383
385,4,324,732,-16932,108,86,552
385,5,-32,-672,-16996,92,14,323
385,6,-392,700,-16608,189,10,272
385,7,-188,-1524,-16952,198,-64,-537
385,8,164,-1088,-17016,301,-173,-2746
385,9,76,-3272,-17180,173,-98,-3423
386,0,-88,-264,-17076,-15,-2,-624
386,1,-4,-320,-17012,95,-39,-255
386,2,-28,-324,-17024,85,-15,-1808
